time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,2.499339244084115,1.9202383286730693,19.930640984896243,0.1545149131701251,6.056469858011262,0.0,3.2229668043279442,2.195878690097762,5.314702748377417,0.04066802599649625,-0.0349403060204683,0.0,501.7258632185532,500.8613942194671,499.61852622685836,498.95903333516543
3.1800000000000024,2.6972608797911186,2.0550520355122144,20.251948981459247,0.15654554376593488,6.054488550946051,0.0,3.3743766249350746,2.297983867670423,5.394809084732545,0.01448642567214127,-0.029437777608477433,0.0,472.7963567412715,473.2198383318892,473.98493782077014,471.9684972794414
3.2400000000000024,2.903838482816004,2.1957160386769843,20.576147067334677,0.15752552545792753,6.052453980459514,0.0,3.5115397054336026,2.3907924182834877,5.411417592909275,0.01979152652032022,-0.04482344945315939,0.0,454.7994286151044,453.56469146716677,454.7165178910509,455.1413011536234
3.3000000000000025,3.1190743736825257,2.3422277868071495,20.903040382620137,0.15840650014394164,6.049722658430792,0.0,3.663002296951046,2.4928697105006843,5.484288617660036,0.001755000106494764,-0.04695668815189414,0.0,472.55588481132645,472.3903103369374,474.4270035130798,473.03973163534994
3.3600000000000025,3.3437295428764093,2.4950610586793056,21.235519691789044,0.15857666616868382,6.046849255411676,0.0,3.825480173520619,2.6013733364732614,5.597380354939777,0.004915235020042277,-0.04982469695558408,0.0,487.5127231404194,487.29716251511,486.163447817105,486.4001685090937
3.4200000000000026,3.577108473729511,2.6536972611175957,21.570411276729587,0.15867692624821128,6.043611870998895,0.0,3.9539483747096966,2.6864338245516435,5.565530569385424,-0.005769345564334158,-0.06385705953386171,0.0,444.25427556249605,443.0999009214783,443.3429458158737,442.46394319224265
3.4800000000000026,3.8176101570340193,2.817022319746583,21.90087914218513,0.15854126256404832,6.040253878328059,0.0,4.063015246288632,2.757707489181284,5.450410349170401,0.003966117758643753,-0.0436080277567584,0.0,413.9463463151604,415.7223937620313,415.15138557847865,416.0050131089827
3.5400000000000027,4.066376993146061,2.985689260285107,22.231187874586062,0.1589337835624942,6.037922964665572,0.0,4.229118134896997,2.864337019759414,5.55891517969553,0.011251697921321602,-0.030716665497520734,0.0,486.49897939804856,487.4628362391578,486.9699468141147,487.5146351458401
3.6000000000000028,4.324393444465956,3.1602832980836677,22.565090867801363,0.1600924792743985,6.035649390923851,0.0,4.371388599202829,2.955421124233376,5.570786581328762,0.031883307152658885,-0.05882399116723555,0.0,460.19363758750114,457.96201172257565,458.36724652344054,460.00429025860836
3.660000000000003,4.590950889065358,3.3403418567731844,22.899629551353282,0.16187250876405201,6.032189341108923,0.0,4.5139493875161865,3.046557901331622,5.58003122830672,0.02481987674428026,-0.05545029603069229,0.0,459.4658845537172,459.73116473945754,459.1595024904103,458.5988906282715
3.720000000000003,4.866219115251701,3.5259599815148492,23.235171255391048,0.16293888824413916,6.029291846673214,0.0,4.661684211153501,3.1406782066993437,5.6041462225159595,-0.002573176081392783,-0.03685874346205002,0.0,463.6888793987785,465.1460610319066,466.5554068318225,464.4111576369262
3.780000000000003,5.148767782227204,3.716220742799055,23.566052586414017,0.16252875827425317,6.027372534016177,0.0,4.756791597044422,3.2013785933589056,5.426019014452215,-0.01712498954417053,-0.023694134961980293,0.0,396.36065577036635,397.5685268833907,397.72587537563703,396.39052263650314
3.840000000000003,5.438381355347586,3.9109444433790914,23.891405497495835,0.16162415082121395,6.026932150568509,0.0,4.896842052326481,3.2892063567574987,5.418881423868641,-0.011266555879012322,0.013710053705348328,0.0,453.4491538828204,456.4448184525939,453.41994529058894,453.8905808734309
3.900000000000003,5.736248423521888,4.110835228071518,24.215903143326933,0.16067084123461495,6.028418571060536,0.0,5.031743642393314,3.3736575615098143,5.397678598961985,-0.027264636305035145,0.04078859506941113,0.0,448.50167053102183,450.69625016518575,451.1586577687815,449.8648433625866
3.960000000000003,6.042030720051497,4.315690920143957,24.538734281464027,0.15877289659119853,6.031654045779391,0.0,5.160557683685109,3.454646408532693,5.363514660617674,-0.04223318947014115,0.07204675424591052,0.0,445.08352641338223,447.63687619014945,445.7434960831566,444.5178333188243
4.020000000000002,6.355226541674761,4.525224436550178,24.858725054358484,0.1561468047598522,6.035629973585213,0.0,5.278810092147471,3.529556944167115,5.3032410020795675,-0.04702892414527358,0.05102818013229165,0.0,437.4199430901465,435.6688317082958,436.84909992865136,436.4477945104062
4.080000000000001,6.675118854676706,4.739011899999174,25.173977519227815,0.1532207853498706,6.038476657181146,0.0,5.383949519583336,3.5964627891498835,5.205758601048868,-0.052490441325530275,0.03909343786378307,0.0,423.18640383881825,422.1590101490115,423.6364510084632,423.164838196367
4.14,7.001584082393874,4.956964117200966,25.484787421526402,0.1507332020911667,6.040737334993082,0.0,5.497870045405642,3.6683244410822398,5.154862348502665,-0.025482250315693476,0.034685830947416035,0.0,438.4192007779643,438.05343084922544,435.84034614896086,438.0912812598064
4.199999999999998,7.336444267957289,5.180168928208797,25.79912875178901,0.1494698588943093,6.042363318457973,0.0,5.66341746474673,3.7714203705033205,5.322137579101624,-0.013416538170046774,0.004169396638657759,0.0,505.96509895976544,503.76290022224646,504.3595554864713,505.2304652806131
